State,District,Year,Season,Crop,Area,Production,Yield
Tamil Nadu,TIRUPPUR,2018,Kharif,Groundnut,6358.0,1004000.0,157.91129285938973
Tamil Nadu,TIRUPPUR,2018,Kharif,Maize,3241.0,2462300.0,759.7346497994447
Tamil Nadu,TIRUPPUR,2018,Rabi,Maize,17864.0,12500100.0,699.7369010300044
Tamil Nadu,TIRUPPUR,2018,Kharif,Ragi,1.0,500.0,500.0
Tamil Nadu,TIRUPPUR,2018,Summer,Rice,690.0,288800.0,418.5507246376812
Tamil Nadu,TIRUPPUR,2018,Winter,Rice,9717.0,4911300.0,505.4337758567459
Tamil Nadu,TIRUPPUR,2018,Whole Year,Sugarcane,2966.0,39906700.0,13454.72016183412
Tamil Nadu,TIRUPPUR,2019,Rabi,Bajra,26.0,6900.0,265.38461538461536
Tamil Nadu,TIRUPPUR,2019,Kharif,Bajra,28.0,7900.0,282.1428571428572
Tamil Nadu,TIRUPPUR,2019,Whole Year,Banana,1980.0,7828600.0,3953.838383838384
Tamil Nadu,TIRUPPUR,2019,Kharif,Cotton(lint),222.0,54100.0,243.6936936936937
Tamil Nadu,TIRUPPUR,2019,Rabi,Cotton(lint),984.0,376900.0,383.0284552845528
Tamil Nadu,TIRUPPUR,2019,Rabi,Groundnut,1090.0,281600.0,258.34862385321105
Tamil Nadu,TIRUPPUR,2019,Kharif,Groundnut,5788.0,521100.0,90.03109882515548
Tamil Nadu,TIRUPPUR,2019,Kharif,Maize,582.0,460200.0,790.7216494845361
Tamil Nadu,TIRUPPUR,2019,Rabi,Maize,21447.0,21061100.0,982.0068074789016
Tamil Nadu,TIRUPPUR,2019,Summer,Rice,664.0,285700.0,430.2710843373494
Tamil Nadu,TIRUPPUR,2019,Winter,Rice,9185.0,4490300.0,488.8731627653783
Tamil Nadu,TIRUPPUR,2019,Whole Year,Sugarcane,2425.0,31365700.0,12934.309278350516
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Bajra,10977.0,8060.0,0.7342625489660198
Tamil Nadu,TIRUVANNAMALAI,1997,Kharif,Banana,1757.0,66962.0,38.11155378486056
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Banana,2614.0,124980.0,47.81178270849273
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Cotton(lint),1821.0,3470.0,1.9055464030752327
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Groundnut,125053.0,182110.0,1.456262544681055
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Maize,217.0,360.0,1.6589861751152073
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Ragi,4822.0,7810.0,1.619659892160929
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Rice,142223.0,405680.0,2.85242190081773
Tamil Nadu,TIRUVANNAMALAI,1997,Whole Year,Sugarcane,27636.0,23914000.0,865.3205963236359
Tamil Nadu,TIRUVANNAMALAI,1998,Kharif,Bajra,15828.0,15778.0,0.9968410411928228
Tamil Nadu,TIRUVANNAMALAI,1998,Whole Year,Banana,1413.0,67556.0,47.81033262561925
Tamil Nadu,TIRUVANNAMALAI,1998,Kharif,Cotton(lint),4288.0,8547.0,1.9932369402985075
Tamil Nadu,TIRUVANNAMALAI,1998,Kharif,Groundnut,127968.0,147425.0,1.152045823955989
Tamil Nadu,TIRUVANNAMALAI,1998,Kharif,Maize,499.0,831.0,1.6653306613226453
Tamil Nadu,TIRUVANNAMALAI,1998,Kharif,Ragi,10156.0,17041.0,1.6779243796770382
Tamil Nadu,TIRUVANNAMALAI,1998,Kharif,Rice,143990.0,492446.0,3.4200013889853462
Tamil Nadu,TIRUVANNAMALAI,1998,Whole Year,Sugarcane,27897.0,2731420.0,97.91088647524823
Tamil Nadu,TIRUVANNAMALAI,1999,Kharif,Bajra,14303.0,16136.0,1.128154932531637
Tamil Nadu,TIRUVANNAMALAI,1999,Whole Year,Banana,1757.0,66962.0,38.11155378486056
Tamil Nadu,TIRUVANNAMALAI,1999,Kharif,Cotton(lint),3000.0,6884.0,2.294666666666666
Tamil Nadu,TIRUVANNAMALAI,1999,Kharif,Groundnut,66213.0,104098.0,1.5721686073731744
Tamil Nadu,TIRUVANNAMALAI,1999,Kharif,Maize,873.0,1455.0,1.6666666666666667
Tamil Nadu,TIRUVANNAMALAI,1999,Kharif,Ragi,7145.0,11741.0,1.6432470258922325
Tamil Nadu,TIRUVANNAMALAI,1999,Kharif,Rice,87578.0,254226.0,2.90285231450821
Tamil Nadu,TIRUVANNAMALAI,1999,Whole Year,Sugarcane,26753.0,2446320.0,91.44095989234852
Tamil Nadu,TIRUVANNAMALAI,2000,Kharif,Bajra,11222.0,12682.0,1.1301015861700232
Tamil Nadu,TIRUVANNAMALAI,2000,Whole Year,Banana,1622.0,61817.0,38.111590628853264
Tamil Nadu,TIRUVANNAMALAI,2000,Kharif,Cotton(lint),2777.0,6034.0,2.172848397551314
Tamil Nadu,TIRUVANNAMALAI,2000,Kharif,Groundnut,85733.0,128748.0,1.5017321218200692
Tamil Nadu,TIRUVANNAMALAI,2000,Kharif,Maize,256.0,427.0,1.66796875
Tamil Nadu,TIRUVANNAMALAI,2000,Kharif,Ragi,7351.0,10817.0,1.4715004761256971
Tamil Nadu,TIRUVANNAMALAI,2000,Kharif,Rice,81733.0,252589.0,3.0904163556947624
Tamil Nadu,TIRUVANNAMALAI,2000,Whole Year,Sugarcane,24586.0,2248168.0,91.44098267306596
Tamil Nadu,TIRUVANNAMALAI,2001,Kharif,Bajra,14138.0,13740.0,0.971848917810157
Tamil Nadu,TIRUVANNAMALAI,2001,Kharif,Cotton(lint),2782.0,2830.0,1.01725377426312
Tamil Nadu,TIRUVANNAMALAI,2001,Kharif,Groundnut,105142.0,169930.0,1.6161952407220712
Tamil Nadu,TIRUVANNAMALAI,2001,Kharif,Ragi,6077.0,13830.0,2.275793977291426
Tamil Nadu,TIRUVANNAMALAI,2001,Kharif,Rice,122688.0,370960.0,3.023604590505999
Tamil Nadu,TIRUVANNAMALAI,2001,Whole Year,Sugarcane,23586.0,1087100.0,46.090901382175865
Tamil Nadu,TIRUVANNAMALAI,2002,Kharif,Bajra,6270.0,3491.0,0.5567783094098884
Tamil Nadu,TIRUVANNAMALAI,2002,Whole Year,Banana,1032.0,38134.0,36.951550387596896
Tamil Nadu,TIRUVANNAMALAI,2002,Kharif,Cotton(lint),555.0,936.0,1.6864864864864866
Tamil Nadu,TIRUVANNAMALAI,2002,Kharif,Groundnut,80288.0,84788.0,1.056048226385014
Tamil Nadu,TIRUVANNAMALAI,2002,Kharif,Maize,16.0,27.0,1.6875
Tamil Nadu,TIRUVANNAMALAI,2002,Kharif,Ragi,4113.0,5675.0,1.3797714563578896
Tamil Nadu,TIRUVANNAMALAI,2002,Kharif,Rice,43872.0,115453.0,2.631587345003647
Tamil Nadu,TIRUVANNAMALAI,2002,Whole Year,Sugarcane,12014.0,171870.0,14.30580988846346
Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Bajra,18063.0,12246.0,0.6779604716824448
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Banana,664.0,23489.0,35.375
Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Cotton(lint),2610.0,5872.0,2.249808429118774
Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Groundnut,109650.0,137827.0,1.2569721842225263
Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Maize,127.0,212.0,1.669291338582677
Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Ragi,4495.0,6907.0,1.5365962180200223
Tamil Nadu,TIRUVANNAMALAI,2003,Kharif,Rice,70722.0,198453.0,2.806099940612539
Tamil Nadu,TIRUVANNAMALAI,2003,Whole Year,Sugarcane,7404.0,646643.0,87.33698001080496
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Bajra,6051.0,1965.0,0.3247397124442241
Tamil Nadu,TIRUVANNAMALAI,2004,Whole Year,Banana,2600.0,110440.0,42.47692307692308
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Cotton(lint),2576.0,5271.0,2.046195652173913
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Groundnut,108633.0,126710.0,1.166404315447424
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Maize,286.0,478.0,1.6713286713286712
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Ragi,2882.0,4528.0,1.5711311589174184
Tamil Nadu,TIRUVANNAMALAI,2004,Kharif,Rice,116820.0,330487.0,2.829027563773326
Tamil Nadu,TIRUVANNAMALAI,2004,Whole Year,Sugarcane,17231.0,1596624.0,92.65997330392896
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Bajra,4913.0,3023.0,0.6153063301445145
Tamil Nadu,TIRUVANNAMALAI,2005,Whole Year,Banana,2814.0,138180.0,49.1044776119403
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Cotton(lint),1712.0,4462.0,2.606308411214953
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Groundnut,94763.0,131039.0,1.3828076358916457
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Ragi,2040.0,1999.0,0.9799019607843136
Tamil Nadu,TIRUVANNAMALAI,2005,Kharif,Rice,142744.0,393528.0,2.75687944852323
Tamil Nadu,TIRUVANNAMALAI,2005,Whole Year,Sugarcane,27263.0,2584669.0,94.8050104537285
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Bajra,3715.0,2755.0,0.7415881561238223
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Banana,3132.0,304298.0,97.15772669220944
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Cotton(lint),1689.0,4784.0,2.832445233866193
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Groundnut,85314.0,155702.0,1.8250462995522423
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Maize,193.0,548.0,2.839378238341969
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Ragi,1675.0,3008.0,1.795820895522388
Tamil Nadu,TIRUVANNAMALAI,2006,Kharif,Rice,111459.0,366051.0,3.284176244179474
Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year,Sugarcane,31014.0,3174500.0,102.357000064487
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Bajra,4002.0,4158.0,1.0389805097451277
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Banana,3106.0,233272.0,75.10367031551836
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Cotton(lint),869.0,2451.0,2.8204833141542003
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Groundnut,95738.0,204788.0,2.139046146775575
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Maize,319.0,850.0,2.664576802507837
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Ragi,2373.0,3924.0,1.6536030341340076
Tamil Nadu,TIRUVANNAMALAI,2007,Kharif,Rice,112148.0,385914.0,3.441113528551557
Tamil Nadu,TIRUVANNAMALAI,2007,Whole Year,Sugarcane,28227.0,3278651.0,116.15300952988274
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Bajra,5617.0,6666.0,1.1867544952821791
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Banana,3147.0,232515.0,73.88465204957102
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Cotton(lint),954.0,2425.0,2.541928721174004
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Groundnut,97552.0,146618.0,1.5029727734951617
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Maize,4139.0,23971.0,5.791495530321334
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Ragi,3437.0,8481.0,2.467558917660751
Tamil Nadu,TIRUVANNAMALAI,2008,Kharif,Rice,101886.0,317944.0,3.1205857527040024
Tamil Nadu,TIRUVANNAMALAI,2008,Whole Year,Sugarcane,24198.0,2393521.0,98.91400115712042
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Bajra,2604.0,1799.0,0.6908602150537635
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Banana,3044.0,130880.0,42.99605781865966
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Cotton(lint),785.0,2320.0,2.9554140127388533
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Groundnut,68856.0,125139.0,1.817401533635413
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Maize,511.0,2719.0,5.3209393346379645
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Ragi,1638.0,2699.0,1.6477411477411477
Tamil Nadu,TIRUVANNAMALAI,2009,Kharif,Rice,105177.0,324984.0,3.089877064377193
Tamil Nadu,TIRUVANNAMALAI,2009,Whole Year,Sugarcane,24467.0,2292158.0,93.68365553602813
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif,Cotton(lint),1191.0,2544.0,2.136020151133501
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif,Groundnut,62296.0,115184.0,1.848979067676897
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif,Maize,225.0,842.0,3.7422222222222223
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif,Ragi,1229.0,3409.0,2.77379983726607
Tamil Nadu,TIRUVANNAMALAI,2010,Kharif,Rice,125490.0,357692.0,2.850362578691529
Tamil Nadu,TIRUVANNAMALAI,2010,Whole Year,Sugarcane,31435.0,2949680.0,93.8342611738508
Tamil Nadu,TIRUVANNAMALAI,2011,Rabi,Bajra,687.0,1892.0,2.7540029112081514
Tamil Nadu,TIRUVANNAMALAI,2011,Kharif,Bajra,2178.0,3345.0,1.5358126721763086
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year,Banana,3205.0,140041.0,43.69453978159127
Tamil Nadu,TIRUVANNAMALAI,2011,Kharif,Cotton(lint),370.0,1056.0,2.854054054054054
Tamil Nadu,TIRUVANNAMALAI,2011,Rabi,Cotton(lint),391.0,1076.0,2.7519181585677748
Tamil Nadu,TIRUVANNAMALAI,2011,Kharif,Groundnut,32921.0,64381.0,1.955621032167917
Tamil Nadu,TIRUVANNAMALAI,2011,Rabi,Groundnut,23360.0,89755.0,3.842251712328767
Tamil Nadu,TIRUVANNAMALAI,2011,Kharif,Maize,562.0,3193.0,5.681494661921708
Tamil Nadu,TIRUVANNAMALAI,2011,Rabi,Maize,491.0,3265.0,6.64969450101833
Tamil Nadu,TIRUVANNAMALAI,2011,Kharif,Ragi,782.0,2062.0,2.636828644501279
Tamil Nadu,TIRUVANNAMALAI,2011,Rabi,Ragi,1046.0,2654.0,2.537284894837476
Tamil Nadu,TIRUVANNAMALAI,2011,Kharif,Rice,103924.0,356196.0,3.427466225318502
Tamil Nadu,TIRUVANNAMALAI,2011,Whole Year,Sugarcane,37794.0,4411273.0,116.71887072022014
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif,Cotton(lint),506.0,961.0,1.899209486166008
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif,Groundnut,56302.0,119302.0,2.1189655784874426
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif,Maize,579.0,1909.0,3.29706390328152
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif,Ragi,1159.0,2806.0,2.421052631578948
Tamil Nadu,TIRUVANNAMALAI,2012,Kharif,Rice,91774.0,325511.0,3.546876021531153
Tamil Nadu,TIRUVANNAMALAI,2012,Whole Year,Sugarcane,43477.0,4376790.0,100.66908940359272
Tamil Nadu,TIRUVANNAMALAI,2013,Rabi,Bajra,942.0,4600.0,4.883227176220807
Tamil Nadu,TIRUVANNAMALAI,2013,Kharif,Bajra,3194.0,4958.0,1.5522855353788354
Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year,Banana,2972.0,169469.0,57.02187079407806
Tamil Nadu,TIRUVANNAMALAI,2013,Kharif,Cotton(lint),138.0,260.0,1.884057971014493
Tamil Nadu,TIRUVANNAMALAI,2013,Rabi,Cotton(lint),157.0,357.0,2.2738853503184715
Tamil Nadu,TIRUVANNAMALAI,2013,Rabi,Groundnut,24822.0,70357.0,2.834461364918217
Tamil Nadu,TIRUVANNAMALAI,2013,Kharif,Groundnut,33481.0,73220.0,2.1869119799289147
Tamil Nadu,TIRUVANNAMALAI,2013,Rabi,Maize,697.0,3487.0,5.002869440459111
Tamil Nadu,TIRUVANNAMALAI,2013,Kharif,Maize,994.0,6498.0,6.537223340040241
Tamil Nadu,TIRUVANNAMALAI,2013,Kharif,Ragi,992.0,2714.0,2.735887096774193
Tamil Nadu,TIRUVANNAMALAI,2013,Rabi,Ragi,2317.0,6495.0,2.8031937850668966
Tamil Nadu,TIRUVANNAMALAI,2013,Kharif,Rice,82625.0,359403.0,4.349809379727685
Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year,Sugarcane,37783.0,3084592.0,81.63967922081359
Tamil Nadu,TIRUVANNAMALAI,2014,Rabi,Bajra,1166.0,430200.0,368.95368782161233
Tamil Nadu,TIRUVANNAMALAI,2014,Kharif,Bajra,4949.0,1573400.0,317.9228126894322
Tamil Nadu,TIRUVANNAMALAI,2014,Whole Year,Banana,2284.0,10661700.0,4667.994746059545
Tamil Nadu,TIRUVANNAMALAI,2014,Kharif,Cotton(lint),148.0,46400.0,313.5135135135135
Tamil Nadu,TIRUVANNAMALAI,2014,Rabi,Cotton(lint),242.0,62300.0,257.43801652892563
Tamil Nadu,TIRUVANNAMALAI,2014,Rabi,Groundnut,31114.0,8086200.0,259.8894388378222
Tamil Nadu,TIRUVANNAMALAI,2014,Kharif,Groundnut,39351.0,8961600.0,227.7350003811847
Tamil Nadu,TIRUVANNAMALAI,2014,Rabi,Maize,710.0,532500.0,750.0
Tamil Nadu,TIRUVANNAMALAI,2014,Kharif,Maize,979.0,853900.0,872.2165474974463
Tamil Nadu,TIRUVANNAMALAI,2014,Kharif,Ragi,1679.0,504300.0,300.3573555687909
Tamil Nadu,TIRUVANNAMALAI,2014,Rabi,Ragi,4398.0,1511600.0,343.70168258299225
Tamil Nadu,TIRUVANNAMALAI,2014,Kharif,Rice,93130.0,43922500.0,471.62568452700526
Tamil Nadu,TIRUVANNAMALAI,2014,Whole Year,Sugarcane,24992.0,207163700.0,8289.200544174137
Tamil Nadu,TIRUVANNAMALAI,2015,Rabi,Bajra,846.0,206900.0,244.56264775413712
Tamil Nadu,TIRUVANNAMALAI,2015,Kharif,Bajra,3992.0,756500.0,189.5040080160321
Tamil Nadu,TIRUVANNAMALAI,2015,Whole Year,Banana,2582.0,8524700.0,3301.5879163439195
Tamil Nadu,TIRUVANNAMALAI,2015,Rabi,Cotton(lint),83.0,24600.0,296.3855421686747
Tamil Nadu,TIRUVANNAMALAI,2015,Kharif,Cotton(lint),247.0,46100.0,186.6396761133604
Tamil Nadu,TIRUVANNAMALAI,2015,Rabi,Groundnut,25739.0,4609900.0,179.10175220482537
Tamil Nadu,TIRUVANNAMALAI,2015,Kharif,Groundnut,41296.0,6999700.0,169.50067803177063
Tamil Nadu,TIRUVANNAMALAI,2015,Rabi,Maize,702.0,480400.0,684.3304843304844
Tamil Nadu,TIRUVANNAMALAI,2015,Kharif,Maize,1224.0,899900.0,735.2124183006537
Tamil Nadu,TIRUVANNAMALAI,2015,Kharif,Ragi,517.0,154000.0,297.8723404255319
Tamil Nadu,TIRUVANNAMALAI,2015,Rabi,Ragi,1484.0,300100.0,202.22371967654985
Tamil Nadu,TIRUVANNAMALAI,2015,Kharif,Rice,138880.0,55073800.0,396.5567396313364
Tamil Nadu,TIRUVANNAMALAI,2015,Whole Year,Sugarcane,25394.0,218388400.0,8600.0
Tamil Nadu,TIRUVANNAMALAI,2016,Rabi,Bajra,140.0,7100.0,50.71428571428571
Tamil Nadu,TIRUVANNAMALAI,2016,Kharif,Bajra,3022.0,754000.0,249.50363997352747
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year,Banana,2510.0,8008400.0,3190.597609561753
Tamil Nadu,TIRUVANNAMALAI,2016,Rabi,Cotton(lint),90.0,13200.0,146.66666666666666
Tamil Nadu,TIRUVANNAMALAI,2016,Kharif,Cotton(lint),163.0,21100.0,129.4478527607362
Tamil Nadu,TIRUVANNAMALAI,2016,Rabi,Groundnut,16767.0,3122400.0,186.2229379137592
Tamil Nadu,TIRUVANNAMALAI,2016,Kharif,Groundnut,33963.0,5454500.0,160.6012425286341
Tamil Nadu,TIRUVANNAMALAI,2016,Rabi,Maize,790.0,99200.0,125.56962025316454
Tamil Nadu,TIRUVANNAMALAI,2016,Kharif,Maize,852.0,388000.0,455.3990610328639
Tamil Nadu,TIRUVANNAMALAI,2016,Kharif,Ragi,243.0,40000.0,164.6090534979424
Tamil Nadu,TIRUVANNAMALAI,2016,Rabi,Ragi,886.0,234900.0,265.1241534988713
Tamil Nadu,TIRUVANNAMALAI,2016,Kharif,Rice,78149.0,29130300.0,372.7533301769697
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year,Sugarcane,25399.0,199234900.0,7844.20252765857
Tamil Nadu,TIRUVANNAMALAI,2017,Rabi,Bajra,908.0,413000.0,454.84581497797353
Tamil Nadu,TIRUVANNAMALAI,2017,Kharif,Bajra,5175.0,977600.0,188.9082125603865
Tamil Nadu,TIRUVANNAMALAI,2017,Whole Year,Banana,2533.0,7879700.0,3110.817212791157
Tamil Nadu,TIRUVANNAMALAI,2017,Rabi,Cotton(lint),361.0,100.0,0.2770083102493
Tamil Nadu,TIRUVANNAMALAI,2017,Kharif,Cotton(lint),226.0,100.0,0.4424778761061899
Tamil Nadu,TIRUVANNAMALAI,2017,Kharif,Groundnut,33685.0,8380800.0,248.799168769482
Tamil Nadu,TIRUVANNAMALAI,2017,Rabi,Groundnut,30177.0,11814300.0,391.5001491201909
Tamil Nadu,TIRUVANNAMALAI,2017,Kharif,Maize,544.0,501500.0,921.875
Tamil Nadu,TIRUVANNAMALAI,2017,Rabi,Maize,1564.0,1046600.0,669.1815856777494
Tamil Nadu,TIRUVANNAMALAI,2017,Kharif,Ragi,1452.0,497300.0,342.4931129476584
Tamil Nadu,TIRUVANNAMALAI,2017,Rabi,Ragi,3387.0,1359900.0,401.5057573073517
Tamil Nadu,TIRUVANNAMALAI,2017,Autumn,Rice,15163.0,6024300.0,397.3026445953967
Tamil Nadu,TIRUVANNAMALAI,2017,Summer,Rice,60769.0,28099600.0,462.4002369629252
Tamil Nadu,TIRUVANNAMALAI,2017,Winter,Rice,85777.0,36300800.0,423.19969222518864
Tamil Nadu,TIRUVANNAMALAI,2017,Whole Year,Sugarcane,20070.0,206721000.0,10300.0
Tamil Nadu,TIRUVANNAMALAI,2018,Rabi,Bajra,258.0,103100.0,399.6124031007752
Tamil Nadu,TIRUVANNAMALAI,2018,Kharif,Bajra,2183.0,490100.0,224.50755840586345
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year,Banana,2405.0,8224800.0,3419.87525987526
Tamil Nadu,TIRUVANNAMALAI,2018,Kharif,Cotton(lint),239.0,51800.0,216.73640167364016
Tamil Nadu,TIRUVANNAMALAI,2018,Rabi,Cotton(lint),346.0,89800.0,259.53757225433526
Tamil Nadu,TIRUVANNAMALAI,2018,Kharif,Groundnut,34195.0,7571500.0,221.42126041818983
Tamil Nadu,TIRUVANNAMALAI,2018,Rabi,Groundnut,39293.0,12401500.0,315.61601303031074
Tamil Nadu,TIRUVANNAMALAI,2018,Rabi,Maize,713.0,298800.0,419.0743338008416
Tamil Nadu,TIRUVANNAMALAI,2018,Kharif,Maize,498.0,377700.0,758.433734939759
Tamil Nadu,TIRUVANNAMALAI,2018,Kharif,Ragi,429.0,135000.0,314.68531468531467
Tamil Nadu,TIRUVANNAMALAI,2018,Rabi,Ragi,2753.0,890900.0,323.61060661096985
Tamil Nadu,TIRUVANNAMALAI,2018,Autumn,Rice,20777.0,7354000.0,353.9490783077441
Tamil Nadu,TIRUVANNAMALAI,2018,Summer,Rice,32203.0,13860900.0,430.4226314318541
Tamil Nadu,TIRUVANNAMALAI,2018,Winter,Rice,44067.0,17864100.0,405.3849819592892
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year,Sugarcane,18126.0,168648400.0,9304.22597373938
Tamil Nadu,TIRUVANNAMALAI,2019,Rabi,Bajra,331.0,127700.0,385.8006042296073
Tamil Nadu,TIRUVANNAMALAI,2019,Kharif,Bajra,3732.0,1566700.0,419.8017148981779
Tamil Nadu,TIRUVANNAMALAI,2019,Whole Year,Banana,2685.0,9318300.0,3470.5027932960893
Tamil Nadu,TIRUVANNAMALAI,2019,Kharif,Cotton(lint),396.0,96500.0,243.68686868686868
Tamil Nadu,TIRUVANNAMALAI,2019,Rabi,Cotton(lint),487.0,121900.0,250.3080082135524
Tamil Nadu,TIRUVANNAMALAI,2019,Kharif,Groundnut,42335.0,11507700.0,271.824731309791
Tamil Nadu,TIRUVANNAMALAI,2019,Rabi,Groundnut,38879.0,11972900.0,307.9528794464878
Tamil Nadu,TIRUVANNAMALAI,2019,Rabi,Maize,355.0,239100.0,673.5211267605633
Tamil Nadu,TIRUVANNAMALAI,2019,Kharif,Maize,393.0,351200.0,893.6386768447837
Tamil Nadu,TIRUVANNAMALAI,2019,Kharif,Ragi,579.0,173200.0,299.13644214162343
Tamil Nadu,TIRUVANNAMALAI,2019,Rabi,Ragi,3298.0,1088100.0,329.9272286234081
Tamil Nadu,TIRUVANNAMALAI,2019,Autumn,Rice,11356.0,4690300.0,413.02395209580845
Tamil Nadu,TIRUVANNAMALAI,2019,Summer,Rice,62170.0,25964400.0,417.635515521956
Tamil Nadu,TIRUVANNAMALAI,2019,Winter,Rice,88153.0,38292200.0,434.383401585879
Tamil Nadu,TIRUVANNAMALAI,2019,Whole Year,Sugarcane,12709.0,105770100.0,8322.456526870721
Tamil Nadu,TUTICORIN,1997,Whole Year,Bajra,25201.0,51570.0,2.0463473671679697
Tamil Nadu,TUTICORIN,1997,Kharif,Banana,17010.0,685918.0,40.3243974132863
Tamil Nadu,TUTICORIN,1997,Whole Year,Banana,9507.0,686640.0,72.22467655411802
Tamil Nadu,TUTICORIN,1997,Whole Year,Cotton(lint),17660.0,20790.0,1.1772366930917326
Tamil Nadu,TUTICORIN,1997,Whole Year,Groundnut,1727.0,2960.0,1.7139548349739433
Tamil Nadu,TUTICORIN,1997,Whole Year,Maize,2106.0,950.0,0.4510921177587844
Tamil Nadu,TUTICORIN,1997,Whole Year,Ragi,505.0,1270.0,2.514851485148515
Tamil Nadu,TUTICORIN,1997,Whole Year,Rice,17907.0,78650.0,4.392137153068632
Tamil Nadu,TUTICORIN,1997,Whole Year,Sugarcane,90.0,97000.0,1077.7777777777778
Tamil Nadu,TUTICORIN,1998,Kharif,Bajra,22867.0,48903.0,2.1385839856561857
Tamil Nadu,TUTICORIN,1998,Whole Year,Banana,9046.0,653338.0,72.22396639398629
Tamil Nadu,TUTICORIN,1998,Kharif,Cotton(lint),16429.0,5218.0,0.3176091058494126
Tamil Nadu,TUTICORIN,1998,Kharif,Groundnut,2820.0,4967.0,1.7613475177304965
Tamil Nadu,TUTICORIN,1998,Kharif,Maize,3181.0,1435.0,0.4511160012574662
Tamil Nadu,TUTICORIN,1998,Kharif,Ragi,498.0,1186.0,2.3815261044176705
Tamil Nadu,TUTICORIN,1998,Kharif,Rice,22709.0,78052.0,3.437051389317011
Tamil Nadu,TUTICORIN,1998,Whole Year,Sugarcane,31.0,3800.0,122.58064516129032
Tamil Nadu,TUTICORIN,1999,Kharif,Bajra,23516.0,34198.0,1.4542439190338492
Tamil Nadu,TUTICORIN,1999,Whole Year,Banana,17010.0,685918.0,40.3243974132863
Tamil Nadu,TUTICORIN,1999,Kharif,Cotton(lint),15107.0,9911.0,0.6560534851393394
